perm_auc
0.49317359004680555
0.47849695352812666
0.4978762358651556
0.5129668259253349
0.5062042942812268
0.4984259114967337
0.4873136763460661
0.5058425402450242
0.492332042893787
0.4968577411683099
0.4936937514580982
0.5115542389274476
0.496892254244007
0.5046271157894267
0.50250145894742
0.4936021448787007
0.48981869839145764
0.5033178043234973
0.4836151434052631
0.5119365315812414
0.4983598897082275
0.5015554953172948
0.5064480095024669
0.4850787318768872
0.49957350938227085
0.5255123135666576
0.5054187741249864
0.48397243910157023
0.5101846512910048
0.49002159770478376
