perm_auc
0.4939750704574548
0.4854078296148486
0.45966965290177864
0.49184845211427686
0.4807857211472609
0.4839999080969063
0.48068476435808305
0.5049308612392414
0.48141329524111354
0.45783565170687995
0.5008122338078979
0.5170833010433944
0.4978741201032319
0.5034543382127732
0.47390387718051985
0.4959766990578512
0.5040065584444033
0.4832812020169447
0.4976805462943731
0.47572880081686736
0.517898538052503
0.5054140171489218
0.5190590246645679
0.48431950165226223
0.5213753243806079
0.49452906305192706
0.508517950178733
0.48487512339386984
0.5069325052805821
0.477450324740451
0.49378792545916417
0.5280706179219375
0.45637298966234496
0.5041494849036434
0.4930090912876358
0.47216004075176005
0.5047039841501856
0.4840157352521174
0.4806306448282031
0.5026066129881106
0.5142157095145159
0.46516565298495405
0.5030528827366448
0.5349580107426929
0.5126311650137885
0.5037878040493606
0.5185722859476678
0.5013624690606471
0.4585012454711622
0.5054942951342486
0.4932271600192439
0.49556015428055017
0.5034951594643008
0.5074873025437416
0.47252433167182006
0.48725316865977053
0.5206134047381533
0.5038905007550483
0.5082144875587253
0.5238588528910707
0.5354686283478842
0.529589516262397
0.4956543281401923
0.5051137973495268
0.49780369662318213
0.5260670706276672
0.5110630963974543
0.4876051579507023
0.466407058827779
0.4934090323652465
0.48573719211083655
0.4979989953422705
0.4911430375085527
0.5041352169029372
0.5043527963679277
0.48276514084383415
0.5329655714663838
0.5002265363257095
0.4809898814054966
0.48004798488374556
0.5228894366550756
0.4904380309669959
0.4831662241346314
0.5508501708780332
0.5234020290139912
0.5135636278988954
0.5098012892579256
0.4796130805054785
0.5304927428191311
0.47593168535995967
0.4924118010053366
0.5034852744225942
0.4801421175834129
0.4618861597398511
0.5047812444334351
0.5066397398716525
0.5119008045461794
0.5299750146788386
0.5218104903461536
0.5187432365497857
